Unique Form ID,Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
875,Form P10 guidance notes,Guidance notes on completing the application form for Permission to Appeal,HMCTS,Guidance,English,01/2012,form-p10-guidance-notes-eng.pdf,PDF,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
876,Form P2,Pension Attachment Annex Under [section 25B or 25C of the Matrimonial Causes Act 1973] [paragraph 25 or 26 of Schedule 5 to the Civil Partnership Act 2004],HMCTS,Form,English,04/2014,form-p2-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
877,Form P9,Application to set aside a decision or part of a decision (Rule 45),HMCTS,Form,English,11/2011,form-p9-eng.doc,DOC,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
878,Form P9,Application to set aside a decision or part of a decision (Rule 45),HMCTS,Form,English,11/2011,form-p9-eng.pdf,PDF,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
879,Form P9 guidance notes,"Guidance notes on completing the application form to set aside a decision, or part of it",HMCTS,Guidance,English,01/2012,form-p9-guidance-notes-eng.pdf,PDF,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
880,Form PE2,Application to file a statutory declaration out of time,HMCTS,Form,English,05/2014,form-pe2-eng.doc,DOC,Formfinder,Traffic Enforcement Centre,,,,,,,,,,,,,
881,Form PE3,Statutory declaration - Unpaid penalty charge,HMCTS,Form,English,05/2014,form-pe3-eng.doc,DOC,Formfinder,Traffic Enforcement Centre,,,,,,,,,,,,,
882,Form PE3 (Vehicle Emissions),Statutory declaration (Vehicle emissions) - Unpaid penalty charge,HMCTS,Form,English,05/2014,form-pe3-(vehicle-emissions)-eng.doc,DOC,Formfinder,Traffic Enforcement Centre,,,,,,,,,,,,,
883,Form PE3 (Vehicle Emissions) Guidance,Guidance notes for completion of the application to file a statutory declaration out of time and statutory declaration for vehicle emissions,HMCTS,Guidance,English,05/2014,form-pe3-(vehicle-emissions)-guidance-eng.doc,DOC,Formfinder,Traffic Enforcement Centre,,,,,,,,,,,,,
884,Form PE3 Guidance,Guidance notes for completion of the application to file a statutory declaration out of time and statutory declaration,HMCTS,Guidance,English,05/2014,form-pe3-guidance-eng.doc,DOC,Formfinder,Traffic Enforcement Centre,,,,,,,,,,,,,
885,Form PPF,Pension Protection Fund (PPF) - Inquiry form information needed when a Pension Compensation Sharing Order or Pension Compensation Attachment Order may be made,HMCTS,Form,English,04/2011,form-ppf-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
886,Form PPF1,Pension Protection Fund (PPF) - Sharing annex to a Pension Compensation Sharing Order [section 24E of the Matrimonial Causes Act 1973] [paragraph 19A of Schedule 5 to the Civil Partnership Act 2004],HMCTS,Form,English,04/2011,form-ppf1-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
887,Form PPF2,Pension Protection Fund (PPF) - Attachment Annex to a Pension Compensation Attachment Order [section 25F of the Matrimonial Causes Act 1973] [paragraph 34A of Schedule 5 to the Civil Partnership Act 2004],HMCTS,Form,English,04/2014,form-ppf2-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
888,Form RP PTA,Application for permission to appeal a decision to the Upper Tribunal (Lands Chamber),HMCTS,Form,English,01/2017,form-rp-pta-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
889,Form RRO1,Application by tenant or local housing authority for a Rent Repayment Order (Housing and Planning Act 2016),HMCTS,Form,English,04/2017,form-rro1-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
890,Form RRO2,Application by tenant or local housing authority for a Rent Repayment Order (Housing Act 2004 - transitional provisions),HMCTS,Form,English,04/2017,form-rro2-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
891,Form RTB1,Application for a determination as to whether a dwelling house is suitable for occupation by elderly persons,HMCTS,Form,English,01/2017,form-rtb1-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
892,Form RTM,Application relating to (No fault) right to manage,HMCTS,Form,English,01/2017,form-rtm-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
893,Form TA,Application for recognition of a Tenants' Association,HMCTS,Form,English,01/2017,form-ta-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
894,FP1,Application under Part 19 of the Family Procedure Rules 2010,HMCTS,Form,English,11/2014,fp1-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
895,FP1,Cais dan Ran 19 Rheolau Trefniadaeth Teulu 2010 / Application under Part 19 of the Family Procedure Rules 2010,HMCTS,Form,Welsh / Bilingual,04/2011,fp1-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
896,FP161,Appellant's notice (For use in appeals to the Family Division of the High Court),HMCTS,Form,English,10/2016,fp161-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
897,FP161,Hysbysiad apelydd.,HMCTS,Form,Welsh,10/2016,fp161-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
898,FP161A,Guidance notes on completing form FP161 - Appellant's notice,HMCTS,Guidance,English,10/2016,fp161a-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
899,FP161A,Nodiadau Canllaw ar Lenwi Ffurflen FP161 - Hysbysiad Apelydd.,HMCTS,Guidance,Welsh,10/2016,fp161a-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
900,FP161B,Notes for respondent,HMCTS,Notes,English,10/2016,fp161b-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
901,FP161B,Nodiadau i Atebwyr.,HMCTS,Notes,Welsh,10/2016,fp161b-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
902,FP162,Respondent's notice (For use in appeals in the Family Division of the High Court),HMCTS,Form,English,10/2016,fp162-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
903,FP162,Hysbysiad atebydd.,HMCTS,Form,Welsh,10/2016,fp162-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
904,FP162A,Guidance notes on completing form FP162 - Respondent's notice,HMCTS,Guidance,English,10/2016,fp162a-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
905,FP162A,Nodiadau canllaw ar lenwi Ffurflen FP162 - Hysbysiad Atebydd.,HMCTS,Guidance,Welsh,10/2016,fp162a-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
906,FP1A,Application Under Part 19 of the Family Procedure Rules 2010 - Notes for Applicant on Completing the Application (Form FP1),HMCTS,Notes,English,04/2011,fp1a-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
907,FP1A,Nodiadau ar gyfer ceisydd ar lenwi'r cais (Ffurflen FP1) / Notes for applicant on completing the application (Form FP1),HMCTS,Notes,Welsh / Bilingual,04/2011,fp1a-bil.pdf,PDF,Formfinder,Adoption,,,,,,,,,,,,,
908,FP1B,Application Under Part 19 of the Family Procedure 2010 - Notes for Respondent,HMCTS,Notes,English,04/2011,fp1b-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
909,FP1B,Cais dan Ran 19 Trefniadaeth Teulu 2010. Nodiadau i atebwyr / Application under Part 19 of the Family Procedure 2010. Notes for respondent,HMCTS,Notes,Welsh / Bilingual,04/2011,fp1b-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
910,FP2,Application notice (Part 18 of the Family Procedure Rules 2010),HMCTS,Form,English,11/2014,fp2-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
911,FP2,Rhybudd o gais Rhan 18 Rheolau Trefniadaeth Teulu 2010 / Application notice Part 18 of the Family Procedure Rules 2010,HMCTS,Form,Welsh / Bilingual,04/2011,fp2-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
912,FP200,Family Proceedings fees from 18 April 2016,HMCTS,Leaflet,English,10/2016,fp200-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
913,FP200,Ffioedd Achosion Teulu o 18 Ebrill 2016.,HMCTS,Leaflet,Welsh,10/2016,fp200-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
914,FP201,Routes of appeal,HMCTS,Leaflet,English,10/2016,fp201-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
915,FP201,Llwybrau Apelio.,HMCTS,Leaflet,Welsh,10/2016,fp201-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
916,FP202,How to appeal to the Family Division of the High Court,HMCTS,Leaflet,English,10/2016,fp202-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
917,FP202,Sut i Apelio i Adran Deulu'r Uchel Lys.,HMCTS,Leaflet,Welsh,10/2016,fp202-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
918,FP244,Application notice (For use in applications made within appeals to the Family Division of the High Court),HMCTS,Form,English,10/2016,fp244-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
919,FP244,Rhybudd Cyflwyno Cais (I'w ddefnyddio mewn ceisiadau a wneir mewn apeliadau i Adran Deulu'r Uchel Lys).,HMCTS,Form,Welsh,10/2016,fp244-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
920,FP244A,Guidance notes on completing form FP244 - Application notice,HMCTS,Guidance,English,10/2016,fp244a-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
921,FP244A,Rhybudd Cyflwyno Cais (FP244) - Nodiadau Canllaw.,HMCTS,Guidance,Welsh,10/2016,fp244a-cym.pdf,PDF,Formfinder,Teulu,,,,,,,,,,,,,
922,FP25,Witness Summons,HMCTS,Form,English,03/2016,fp25-eng.pdf,PDF,Formfinder,Adoption,,,,,,,,,,,,,
923,FP3,Application for injunction (General form),HMCTS,Form,English,11/2014,fp3-eng.pdf,PDF,Formfinder,Adoption,,,,,,,,,,,,,
924,FP5,Acknowledgment of service. Application under Part 19 of the Family Procedure Rules 2010,HMCTS,Form,English,04/2011,fp5-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
925,FP5,Cydnabyddiad cyflwyno Cais dan Ran 19 Rheolau Trefniadaeth Teulu 2010 / Acknowledgment of service Application under Part 19 of the Family Procedure Rules 2010,HMCTS,Form,Welsh / Bilingual,04/2011,fp5-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
926,FP6,Certificate of Service,HMCTS,Form,English,04/2011,fp6-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
927,FP6,Tystysgrif cyflwyno / Certificate of service,HMCTS,Form,Welsh / Bilingual,04/2011,fp6-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
928,FP8,Notice of change of solicitor,HMCTS,Form,English,04/2011,fp8-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
929,FP8,Rhybudd newid cyfreithiwr / Notice of change of solicitor,HMCTS,Form,Welsh / Bilingual,04/2011,fp8-bil.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
930,FP9,Certificate of Suitability of Litigation Friend,HMCTS,Form,English,11/2008,fp9-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
931,FP9,Tystysgrif addasrwydd cyfaill cyfreitha / Certificate of suitability of litigation friend,HMCTS,Form,Welsh / Bilingual,11/2008,fp9-bil.pdf,PDF,Formfinder,Adoption,,,,,,,,,,,,,
932,FTC1,Application for permission to appeal and notice of appeal from First-tier Tribunal,HMCTS,Form,English,03/2017,ftc1-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
933,FTC2,Application for Costs or Expenses,HMCTS,Form,English,11/2014,ftc2-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
934,FTC2 Notes,Notes for appellants requesting an order for costs or expenses,HMCTS,Notes,English,11/2014,ftc2-notes-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
935,FTC3,Reference notice (Financial Services),HMCTS,Form,English,11/2014,ftc3-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
936,FTC3 Notes,Notes for applicants - form FTC3 (Tax and Chancery Chamber),HMCTS,Notes,English,11/2014,ftc3-notes-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
937,Gambling - Application for fee remission for companies,Application for fee remission for companies,HMCTS,Form,English,01/2010,gambling-application-for-fee-remission-for-companies-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
938,Gambling - Guidance on fee remission for companies,Guidance on fee remission for companies,HMCTS,Guidance,English,05/2011,gambling-guidance-on-fee-remission-for-companies-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
939,Getting the best out of the court system,Getting the best out of the court system. Information for local authorities and other social landlords,HMCTS,Leaflet,English,08/2003,getting-the-best-out-of-the-court-system-eng.pdf,PDF,Formfinder,County Court,,,,,,,,,,,,,
940,GMappeal 1,Application notice of an appeal (The Gangmasters (appeals) Regulations 2006),HMCTS,Form,English,09/2017,gmappeal-1-eng.pdf,PDF,Formfinder,Gangmasters,,,,,,,,,,,,,
941,Gmappeal 2,Application to extend time,HMCTS,Form,English,06/2014,gmappeal-2-eng.pdf,PDF,Formfinder,Gangmasters,,,,,,,,,,,,,
942,Going to a Magistrates' Court,Going to a Magistrates' Court - Information for people with learning disabilities,HMCTS,Leaflet,English,05/2012,going-to-a-magistrates-court-eng.pdf,PDF,Formfinder,Magistrates' Court,,,,,,,,,,,,,
943,Ground Rules Hearing Form,Defence Ground Rules Hearing Form (Section 28),HMCTS,Form,English,10/2014,ground-rules-hearing-form-eng.doc,DOC,Formfinder,Criminal Case Management,,,,,,,,,,,,,
944,Ground Rules Hearing Form (Multiple defendants),Defence Ground Rules Hearing Form - multiple-defendants (Section 28),HMCTS,Form,English,11/2014,ground-rules-hearing-form-(multiple-defendants)-eng.doc,DOC,Formfinder,Criminal Case Management,,,,,,,,,,,,,
945,Guidance for misc out of court payments,Guidance for miscellaneous payments out of court,HMCTS,Guidance,English,01/2016,guidance-for-misc-out-of-court-payments-eng.pdf,PDF,Formfinder,Chancery,,,,,,,,,,,,,
946,Gwys Rheithgor,Gwys Rheithgor,HMCTS,Form,Welsh,05/2011,gwys-rheithgor-cym.pdf,PDF,Formfinder,Gwasanaeth rheithgor,,,,,,,,,,,,,
947,HQ1,Hearing questionnaire 1 - To the patient's representative and to the responsible authority,HMCTS,Form,English,03/2016,hq1-eng.doc,DOC,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
948,HQ1 Guardianship,"Hearing questionnaire 1 - To the patient's representative, the local social services authority and guardian (If not the LSSA)",HMCTS,Form,English,02/2016,hq1-guardianship-eng.doc,DOC,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
949,HQ2,Hearing Questionnaire 2,HMCTS,Form,English,05/2014,hq2-eng.doc,DOC,Formfinder,Mental Health Tribunal,,,,,,,,,,,,,
950,IAA,Insolvency act application notice,HMCTS,Form,English,04/2017,iaa-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
951,IAFT-1,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) against an in country (Asylum/Immigration) decision,HMCTS,Form,English,10/2016,iaft-1-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
952,IAFT-1 Guide,A guide to completing IAFT-1 appeal form,HMCTS,Guidance,English,09/2015,iaft-1-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
953,IAFT-2,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) against a decision of an Entry Clearance Officer,HMCTS,Form,English,10/2016,iaft-2-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
954,IAFT-2 Guide,A guide to completing IAFT-2 appeal form,HMCTS,Guidance,English,09/2015,iaft-2-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
955,IAFT-3,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) against your Home Office (Asylum/Immigration) decision,HMCTS,Form,English,10/2016,iaft-3-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
956,IAFT-3 Guide,A guide to completing IAFT-3 appeal form,HMCTS,Guidance,English,09/2015,iaft-3-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
957,IAFT-4,First-Tier Tribunal application for permission to appeal to Upper Tribunal,HMCTS,Form,English,10/2015,iaft-4-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
958,IAFT-4 Guide,A guide to completing IAFT-4 application form,HMCTS,Guidance,English,09/2015,iaft-4-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
959,IAFT-5,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) - Complete this form if you are appealing from inside the United Kingdom and you have the right to do so,HMCTS,Form,English,11/2016,iaft-5-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
960,IAFT-5 Guide,A guide to completing IAFT-5 appeal form - Information on fee payment. Notice of appeal to the First-tier Tribunal (Immigration and Asylum Chamber) in country,HMCTS,Guidance,English,12/2016,iaft-5-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
961,IAFT-5(DIA),Appeal to the First-Tier Tribunal - Information sheet,HMCTS,Form,English,12/2016,iaft-5(dia)-eng.doc,DOC,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
962,IAFT-5(DIA) Guide,A guide to completing IAFT5(DIA) appeal form,HMCTS,Guidance,English,12/2016,iaft-5(dia)-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
963,IAFT-6,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) against a decision of an Entry Clearance Officer (ECO),HMCTS,Form,English,11/2016,iaft-6-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
964,IAFT-6 Guide,A guide to completing IAFT-6 appeal form - Information on fee payment - Notice of appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) overseas entry clearance,HMCTS,Guidance,English,11/2016,iaft-6-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
965,IAFT-7,Appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) - Complete this form if your right of appeal can only be exercised after having left the United Kingdom or you have chosen to leave the United Kingdom before exercising your right of appeal,HMCTS,Form,English,11/2016,iaft-7-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
966,IAFT-7 Guide,A guide to completing IAFT-7 appeal form - Information on fee payment - Notice of appeal to the First-Tier Tribunal (Immigration and Asylum Chamber) overseas appeal against a decision made inside the UK,HMCTS,Guidance,English,11/2016,iaft-7-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
967,IAUT1,Application for permission to appeal From First-Tier Tribunal,HMCTS,Form,English,07/2015,iaut1-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
968,IAUT1 Guide,A guide to completing IAUT-1 application form,HMCTS,Guidance,English,07/2015,iaut1-guide-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
969,IAUT3,Application of renewal (UTIAC),HMCTS,Form,English,11/2013,iaut3-eng.doc,DOC,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
970,IAUT3,Application of renewal (UTIAC),HMCTS,Form,English,11/2013,iaut3-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
971,IS,Court forms list,HMCTS,Leaflet,English,04/2017,is-eng.xls,XLS,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
972,JR1,"Judicial review claim form, England and Wales (Upper Tribunal - Administrative Appeals Chamber)",HMCTS,Form,English,03/2013,jr1-eng.doc,DOC,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
973,JR1,"Judicial review claim form, England and Wales (Upper Tribunal - Tax & Chancery Chamber)",HMCTS,Form,English,11/2014,jr1-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
974,JR1 Guidance,Claim Form JR1 - Notes for guidance (Upper Tribunal - Administrative Appeals Chamber),HMCTS,Guidance,English,10/2011,jr1-guidance-eng.doc,DOC,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
975,JR1 Guidance,Claim Form JR1 - notes for guidance (Upper Tribunal - Tax & Chancery Chamber),HMCTS,Guidance,English,11/2014,jr1-guidance-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
976,JR2,Judicial review acknowledgment of service form (Upper Tribunal - Administrative Appeals Chamber),HMCTS,Form,English,10/2011,jr2-eng.doc,DOC,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
977,JR2,Judicial review acknowledgment of service form (Upper Tribunal - Tax & Chancery Chamber),HMCTS,Form,English,11/2014,jr2-eng.pdf,PDF,Formfinder,Tax and Chancery Chamber (Upper Tribunal),,,,,,,,,,,,,
978,JRC1,"Judicial review claim form - criminal injuries compensation cases, England and Wales",HMCTS,Form,English,03/2013,jrc1-eng.doc,DOC,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
979,JRC1,"Judicial review claim form - criminal injuries compensation cases, England and Wales",HMCTS,Form,English,01/2012,jrc1-eng.pdf,PDF,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
980,JRC1 Notes,Information notes and guidance for completing claim form JRC1,HMCTS,Guidance,English,07/2012,jrc1-notes-eng.doc,DOC,Formfinder,Administrative Appeals Chamber (Upper Tribunal),,,,,,,,,,,,,
981,Juror Charter,Juror Charter,HMCTS,Leaflet,English,08/2014,juror-charter-eng.pdf,PDF,Formfinder,Jury Service,,,,,,,,,,,,,
982,Jury Summons Form,Jury summons form,HMCTS,Form,English,07/2014,jury-summons-form-eng.pdf,PDF,Formfinder,Jury Service,,,,,,,,,,,,,
983,Jury Summons Guide,Guide to jury summons,HMCTS,Guidance,English,07/2017,jury-summons-guide-eng.pdf,PDF,Formfinder,Jury Service,,,,,,,,,,,,,
984,Leasehold 1,Application for a determination as to liability to pay an administration charge or for the variation of a fixed administration charge,HMCTS,Form,English,04/2017,leasehold-1-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
985,Leasehold 10,Application for determination of the terms of acquisition remaining in dispute. Flats and premises (Collective enfranchisement),HMCTS,Form,English,01/2017,leasehold-10-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
986,Leasehold 11,Application for determination of premium or other terms of acquisition remaining in dispute. Flats and premises (Lease renewal),HMCTS,Form,English,01/2017,leasehold-11-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
987,Leasehold 12,Application for determination of price payable. houses and premises (Leasehold enfranchisement),HMCTS,Form,English,01/2017,leasehold-12-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
988,Leasehold 13,"Applications for determination of price payable, provisions in the conveyance, apportionment of rent and determination of sub-tenant's share. Houses and premises - Leasehold enfranchisement (Missing landlord)",HMCTS,Form,English,01/2017,leasehold-13-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
989,Leasehold 14,Application for a Reasonable Costs Order,HMCTS,Form,English,01/2017,leasehold-14-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
990,Leasehold 15,Application form: Flats and premises collective enfranchisement (Missing landlord),HMCTS,Form,English,01/2017,leasehold-15-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
991,Leasehold 1a,Application for an order under paragraph 5A to schedule 11 of the Commonhold and Leasehold Reform Act 2002,HMCTS,Form,English,04/2017,leasehold-1a-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
992,Leasehold 2,Application by a tenant for the appointment of a manager or for the variation or discharge of an order appointing a manager,HMCTS,Form,English,01/2017,leasehold-2-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
993,Leasehold 3,Application for a determination of liability to pay and reasonableness of service charges,HMCTS,Form,English,04/2017,leasehold-3-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
994,Leasehold 4,Application for the variation of a lease or leases,HMCTS,Form,English,01/2017,leasehold-4-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
995,Leasehold 5,Application for the dispensation of all or any of the consultation requirements provided for by Section 20 of the Landlord and Tenant Act 1985,HMCTS,Form,English,01/2017,leasehold-5-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
996,Leasehold 6,Application for an order that a breach of covenant or a condition in the lease has occurred,HMCTS,Form,English,01/2017,leasehold-6-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
997,Leasehold 7,Application for an order under Section 20C of the Landlord and Tenant Act 1985,HMCTS,Form,English,01/2017,leasehold-7-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
998,Leasehold 8,"Application for determination of reasonable costs - Flats and Premises (Section 91(2)(d) of the Leasehold Reform, Housing and Urban Development Act 1993)",HMCTS,Form,English,01/2017,leasehold-8-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
999,Leasehold 9,Application form: Flats and premises leasehold enfranchisement (Missing landlord lease terms and/or premium),HMCTS,Form,English,01/2017,leasehold-9-eng.doc,DOC,Formfinder,Residential Property (First-tier Tribunal),,,,,,,,,,,,,
1000,LOC002,I Want to challenge the outcome of an election and how do I apply for relief,HMCTS,Leaflet,English,08/2014,loc002-eng.pdf,PDF,Formfinder,Queen's Bench,,,,,,,,,,,,,
1001,LOC006,Bankruptcy Court guide,HMCTS,Guidance,English,11/2013,loc006-eng.pdf,PDF,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
1002,LOC009,I wish to apply to extend time for Registration of a Charge or to rectify a mis-statement or omission (in the Registered Particulars of a Charge or of a Memorandum of Satisfaction),HMCTS,Form,English,01/2013,loc009-eng.pdf,PDF,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
1003,LOC010,I wish to apply to rescind a winding up order. What do I do?,HMCTS,Form,English,04/2011,loc010-eng.pdf,PDF,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
1004,LOC013,I wish to apply for my cert of discharge,HMCTS,Form,English,03/2014,loc013-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
1005,LOC014,Court fees for bankrupts,HMCTS,Form,English,12/2008,loc014-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
